ferme_id,producteur_nom,coop_id,village,departement,region,surface_ha,annee_installation
7353,Yao Kouamé,59,Daloa,Daloa,Sassandra-Marahoué,4.95,2020
7354,Arnaud Yao,80,Bingerville,Abidjan,Lagunes,4.52,2021
7355,Abdou Fofana,17,San-Pédro,San-Pédro,Bas-Sassandra,1.52,2018
7356,Aristide Kouamé,12,Ouragahio,Gagnoa,Fromager,3.76,2003
7357,Ibrahim Soro,50,Lakota,Gagnoa,Gôh-Djiboua,1.71,2006
7358,Ibrahim Ouattara,5,Agboville,Agboville,Agnéby-Tiassa,3.24,2021
7359,Ismaël Koné,16,Guiglo,Man,Montagnes,2.65,2016
7360,Yacouba Kouassi,83,Toumodi,Yamoussoukro,Lacs,1.67,2006
7361,Cédric Soro,88,Bingerville,Abidjan,Lagunes,3.64,2014
7362,Ismaël Yao,105,Anyama,Abidjan,Lagunes,3.84,2006
7363,Didier Traoré,87,Danané,Man,Montagnes,3.59,2004
7364,Kouakou Touré,27,Sassandra,San-Pédro,Bas-Sassandra,3.17,1999
7365,Yacouba Kacou,21,San-Pédro,San-Pédro,Bas-Sassandra,3.86,2010
7366,Moussa Kouamé,51,Yamoussoukro,Yamoussoukro,Lacs,5.19,2004
7367,Didier Yao,85,Issia,Daloa,Sassandra-Marahoué,2.72,1992
7368,Mariam Fofana,109,Gagnoa,Gagnoa,Gôh-Djiboua,1.82,2008
7369,Moussa Yao,75,Oumé,Gagnoa,Fromager,1.49,1998
7370,Moussa Soro,102,San-Pédro,San-Pédro,Bas-Sassandra,2.75,1995
7371,Ibrahim Dosso,7,Yamoussoukro,Yamoussoukro,Lacs,1.16,2005
7372,Kouakou Assé,12,Sassandra,San-Pédro,Bas-Sassandra,2.81,2015
7373,Arnaud Touré,100,Vavoua,Daloa,Sassandra-Marahoué,1.44,1994
7374,Salimata Assé,116,Divo,Gagnoa,Gôh-Djiboua,1.81,2018
7375,Yacouba Koné,6,Abidjan,Abidjan,Lagunes,0.95,2007
7376,Adjoba Kouamé,63,Abidjan,Abidjan,Lagunes,3.72,1995
7377,Arnaud N’Guessan,16,Ouragahio,Gagnoa,Fromager,2.16,1998
7378,Yves Dosso,45,Anyama,Abidjan,Lagunes,6.96,2015
7379,Gaston N’Guessan,47,Issia,Daloa,Sassandra-Marahoué,1.87,2012
7380,Cédric Diabaté,50,Sassandra,San-Pédro,Bas-Sassandra,3.22,2005
7381,Yacouba Bamba,115,Ouragahio,Gagnoa,Fromager,1.17,2017
7382,Adjoba Yao,104,Oumé,Gagnoa,Fromager,1.07,2003
7383,Gaston Kacou,23,Yamoussoukro,Yamoussoukro,Lacs,2.85,1994
7384,Kouadio Diabaté,114,Man,Man,Montagnes,1.6,1997
7385,Moussa Diabaté,27,Lakota,Gagnoa,Gôh-Djiboua,2.02,2017
7386,Aminata Diabaté,54,Yamoussoukro,Yamoussoukro,Lacs,1.96,1994
7387,Koffi Traoré,64,Danané,Man,Montagnes,6.22,2013
7388,Aya Traoré,105,Vavoua,Daloa,Sassandra-Marahoué,3.16,2009
7389,Aya N’Guessan,94,Toumodi,Yamoussoukro,Lacs,3.87,2016
7390,Arnaud Ouattara,36,Guiglo,Man,Montagnes,2.93,2007
7391,Yacouba Kacou,24,Ouragahio,Gagnoa,Fromager,3.02,2016
7392,Arnaud Bamba,114,Divo,Gagnoa,Gôh-Djiboua,6.29,1999
7393,Kouakou Fofana,61,Yamoussoukro,Yamoussoukro,Lacs,6.59,2020
7394,Adjoba Ouattara,24,Anyama,Abidjan,Lagunes,2.23,2019
7395,Aristide N’Guessan,64,Danané,Man,Montagnes,2.48,2012
7396,Kouakou Bamba,39,Danané,Man,Montagnes,2.41,2000
7397,Gaston Traoré,67,Lakota,Gagnoa,Gôh-Djiboua,4.46,1997
7398,Kouakou Coulibaly,110,Yamoussoukro,Yamoussoukro,Lacs,1.62,2000
7399,Yao Ouattara,13,San-Pédro,San-Pédro,Bas-Sassandra,2.27,2002
7400,Fatou Koné,120,Danané,Man,Montagnes,6.79,2008
7401,Moussa Dosso,7,Ouragahio,Gagnoa,Fromager,0.95,2014
7402,Aya Kouassi,30,Daloa,Daloa,Sassandra-Marahoué,5.44,2019
7403,Salimata Koné,52,Gagnoa,Gagnoa,Gôh-Djiboua,2.82,2006
7404,Ibrahim Kouamé,50,Toumodi,Yamoussoukro,Lacs,8.53,2014
7405,Aïcha N’Guessan,53,Issia,Daloa,Sassandra-Marahoué,1.46,2020
7406,Didier Kouamé,45,Daloa,Daloa,Sassandra-Marahoué,6.94,2004
7407,Kouakou Fofana,66,Danané,Man,Montagnes,6.71,2019
7408,Aïcha Kouassi,27,Yamoussoukro,Yamoussoukro,Lacs,4.83,2016
7409,Mariam Fofana,86,Tiassalé,Agboville,Agnéby-Tiassa,5.88,2001
7410,Cédric Bamba,97,Daloa,Daloa,Sassandra-Marahoué,2.84,2018
7411,Yves Coulibaly,89,Ouragahio,Gagnoa,Fromager,2.59,2006
7412,Yao Traoré,60,Anyama,Abidjan,Lagunes,2.26,2000
7413,Aïcha N’Guessan,104,Anyama,Abidjan,Lagunes,2.01,2008
7414,Adjoba Ouattara,94,Oumé,Gagnoa,Fromager,0.61,2003
7415,Arnaud Koné,37,Toumodi,Yamoussoukro,Lacs,3.57,2021
7416,Moussa Kouamé,91,Guiglo,Man,Montagnes,1.52,1995
7417,Moussa Yao,23,Yamoussoukro,Yamoussoukro,Lacs,3.92,2004
7418,Salimata Traoré,107,Issia,Daloa,Sassandra-Marahoué,4.52,1992
7419,Adjoba Coulibaly,14,Gagnoa,Gagnoa,Gôh-Djiboua,3.32,2005
7420,Cédric Dosso,58,Oumé,Gagnoa,Fromager,2.85,1992
7421,Ismaël N’Guessan,113,Bingerville,Abidjan,Lagunes,2.93,2000
7422,Moussa Yao,25,Ouragahio,Gagnoa,Fromager,2.23,2012
7423,Koffi N’Guessan,105,Abidjan,Abidjan,Lagunes,1.78,2008
7424,Aïcha Koné,2,Toumodi,Yamoussoukro,Lacs,1.35,2012
7425,Aïcha Traoré,27,Abidjan,Abidjan,Lagunes,2.78,1992
7426,Yves Bamba,107,Soubré,San-Pédro,Bas-Sassandra,1.26,1992
7427,Ismaël Traoré,22,Anyama,Abidjan,Lagunes,5.17,2000
7428,Yves Kouassi,72,Lakota,Gagnoa,Gôh-Djiboua,2.51,2012
7429,Moussa Kouassi,93,Guiglo,Man,Montagnes,3.11,2012
7430,Aya Touré,58,Sassandra,San-Pédro,Bas-Sassandra,1.68,2001
7431,Didier Touré,92,Divo,Gagnoa,Gôh-Djiboua,3.67,1992
7432,Ismaël Diabaté,53,Daloa,Daloa,Sassandra-Marahoué,5.68,2000
7433,Kouadio Yao,93,Issia,Daloa,Sassandra-Marahoué,2.11,1994
7434,Arnaud Assé,62,Toumodi,Yamoussoukro,Lacs,1.19,2019
7435,Cédric Diabaté,71,Bingerville,Abidjan,Lagunes,5.96,1999
7436,Koffi Koné,96,Toumodi,Yamoussoukro,Lacs,5.15,2008
7437,Ismaël Fofana,36,Toumodi,Yamoussoukro,Lacs,1.39,2006
7438,Didier Traoré,65,Lakota,Gagnoa,Gôh-Djiboua,2.89,1990
7439,Moussa Kacou,44,Sassandra,San-Pédro,Bas-Sassandra,2.53,1995
7440,Gaston Fofana,49,Issia,Daloa,Sassandra-Marahoué,1.12,2000
7441,Aya Traoré,54,Man,Man,Montagnes,3.65,2010
7442,Mariam Touré,69,Divo,Gagnoa,Gôh-Djiboua,1.97,2000
7443,Fatou N’Guessan,48,Oumé,Gagnoa,Fromager,5.13,1997
7444,Aminata N’Guessan,77,Man,Man,Montagnes,4.83,2013
7445,Ismaël Traoré,80,Anyama,Abidjan,Lagunes,4.1,1993
7446,Koffi Kouassi,111,Anyama,Abidjan,Lagunes,1.15,2016
7447,Arnaud Yao,98,Abidjan,Abidjan,Lagunes,8.0,2011
7448,Abdou Yao,55,San-Pédro,San-Pédro,Bas-Sassandra,1.71,2002
7449,Gaston Bamba,117,Divo,Gagnoa,Gôh-Djiboua,2.05,2013
7450,Kouakou Assé,17,Vavoua,Daloa,Sassandra-Marahoué,4.8,2001
7451,Gaston N’Guessan,92,Issia,Daloa,Sassandra-Marahoué,3.56,1991
7452,Kouakou Kouassi,116,Ouragahio,Gagnoa,Fromager,1.65,1995
7453,Aïcha Koné,70,Toumodi,Yamoussoukro,Lacs,2.34,1990
7454,Fatou Soro,111,San-Pédro,San-Pédro,Bas-Sassandra,1.77,2014
7455,Yves Bamba,87,Vavoua,Daloa,Sassandra-Marahoué,3.16,1993
7456,Yao Touré,5,Man,Man,Montagnes,2.33,1993
7457,Abdou Soro,28,Danané,Man,Montagnes,1.76,2018
7458,Yacouba Fofana,109,Man,Man,Montagnes,1.27,2017
7459,Koffi Fofana,5,Sassandra,San-Pédro,Bas-Sassandra,1.85,1996
7460,Aïcha Assé,44,Soubré,San-Pédro,Bas-Sassandra,4.09,2016
7461,Yao Kouamé,69,Agboville,Agboville,Agnéby-Tiassa,2.61,1999
7462,Aminata Soro,79,Agboville,Agboville,Agnéby-Tiassa,1.98,2013
7463,Abdou Fofana,48,Daloa,Daloa,Sassandra-Marahoué,4.91,1994
7464,Cédric Yao,46,Man,Man,Montagnes,2.43,1999
7465,Kouadio Dosso,68,Sassandra,San-Pédro,Bas-Sassandra,1.85,1994
7466,Kouakou Koné,1,Bingerville,Abidjan,Lagunes,2.08,2021
7467,Yves Kacou,79,Sassandra,San-Pédro,Bas-Sassandra,1.46,2000
7468,Fatou Yao,104,Agboville,Agboville,Agnéby-Tiassa,2.28,2007
7469,Didier N’Guessan,44,Yamoussoukro,Yamoussoukro,Lacs,1.34,1998
7470,Arnaud Dosso,72,Abidjan,Abidjan,Lagunes,0.67,2013
7471,Yves Dosso,16,Danané,Man,Montagnes,1.89,1997
7472,Yves Koné,89,Bingerville,Abidjan,Lagunes,1.59,1998
7473,Yao Diabaté,56,Sassandra,San-Pédro,Bas-Sassandra,2.31,1990
7474,Yacouba Diabaté,92,San-Pédro,San-Pédro,Bas-Sassandra,1.33,2001
7475,Aristide Kouassi,93,Issia,Daloa,Sassandra-Marahoué,2.89,2011
7476,Aïcha N’Guessan,17,Bingerville,Abidjan,Lagunes,6.62,2001
7477,Koffi Coulibaly,25,Bingerville,Abidjan,Lagunes,2.75,2021
7478,Yao Soro,81,Ouragahio,Gagnoa,Fromager,2.29,1999
7479,Ismaël Coulibaly,48,Daloa,Daloa,Sassandra-Marahoué,2.9,1997
7480,Fatou Coulibaly,13,Sassandra,San-Pédro,Bas-Sassandra,4.25,1995
7481,Ismaël Coulibaly,16,Lakota,Gagnoa,Gôh-Djiboua,3.01,2020
7482,Kouakou Koné,13,Anyama,Abidjan,Lagunes,0.96,2002
7483,Ibrahim Fofana,84,Gagnoa,Gagnoa,Gôh-Djiboua,0.87,2014
7484,Arnaud Touré,74,Divo,Gagnoa,Gôh-Djiboua,3.51,2006
7485,Aïcha Traoré,111,Abidjan,Abidjan,Lagunes,4.68,2001
7486,Kouakou Ouattara,64,Guiglo,Man,Montagnes,4.18,1995
7487,Ismaël Kouamé,88,Ouragahio,Gagnoa,Fromager,2.62,1995
7488,Kouakou Traoré,110,Anyama,Abidjan,Lagunes,5.37,2010
7489,Moussa Dosso,20,Guiglo,Man,Montagnes,6.85,2009
7490,Cédric Yao,15,Tiassalé,Agboville,Agnéby-Tiassa,5.81,1998
7491,Moussa Ouattara,73,Divo,Gagnoa,Gôh-Djiboua,1.47,2002
7492,Fatou Kacou,76,Daloa,Daloa,Sassandra-Marahoué,1.18,1996
7493,Kouakou Yao,8,Vavoua,Daloa,Sassandra-Marahoué,3.0,2012
7494,Didier Koné,2,Soubré,San-Pédro,Bas-Sassandra,1.91,1996
7495,Didier Touré,106,Abidjan,Abidjan,Lagunes,1.67,2012
7496,Abdou Kouassi,48,Lakota,Gagnoa,Gôh-Djiboua,3.65,2017
7497,Kouakou Coulibaly,42,Issia,Daloa,Sassandra-Marahoué,3.32,2007
7498,Aristide Soro,63,Divo,Gagnoa,Gôh-Djiboua,2.21,2006
7499,Ibrahim Traoré,18,Divo,Gagnoa,Gôh-Djiboua,4.96,1996
7500,Gaston Assé,108,Agboville,Agboville,Agnéby-Tiassa,2.8,1997
7501,Fatou Touré,69,Soubré,San-Pédro,Bas-Sassandra,6.8,2016
7502,Salimata Koné,59,Anyama,Abidjan,Lagunes,2.44,1995
7503,Moussa Fofana,7,Sassandra,San-Pédro,Bas-Sassandra,1.49,2010
7504,Aristide Assé,75,Ouragahio,Gagnoa,Fromager,4.56,2008
7505,Aïcha Diabaté,89,Soubré,San-Pédro,Bas-Sassandra,2.41,2021
7506,Koffi Touré,107,Daloa,Daloa,Sassandra-Marahoué,1.59,1999
7507,Ismaël Kouassi,102,Toumodi,Yamoussoukro,Lacs,3.61,2017
7508,Ismaël Traoré,16,Tiassalé,Agboville,Agnéby-Tiassa,8.19,2007
7509,Yao Coulibaly,44,Ouragahio,Gagnoa,Fromager,3.15,2002
7510,Ibrahim Bamba,54,Gagnoa,Gagnoa,Gôh-Djiboua,3.33,1991
7511,Aya Kouassi,73,Daloa,Daloa,Sassandra-Marahoué,0.83,2017
7512,Yao Yao,66,Vavoua,Daloa,Sassandra-Marahoué,1.3,2009
7513,Koffi Traoré,114,Lakota,Gagnoa,Gôh-Djiboua,2.52,2001
7514,Salimata Kacou,97,Ouragahio,Gagnoa,Fromager,2.38,2014
7515,Adjoba Kouamé,2,Toumodi,Yamoussoukro,Lacs,1.67,2017
7516,Yves Koné,54,Toumodi,Yamoussoukro,Lacs,2.13,2004
7517,Adjoba Yao,74,Divo,Gagnoa,Gôh-Djiboua,5.66,2007
7518,Ibrahim Kacou,97,Oumé,Gagnoa,Fromager,5.03,2002
7519,Adjoba Coulibaly,48,Daloa,Daloa,Sassandra-Marahoué,1.99,2013
7520,Aristide Koné,9,Gagnoa,Gagnoa,Gôh-Djiboua,0.73,2009
7521,Aya Coulibaly,11,Divo,Gagnoa,Gôh-Djiboua,4.34,1990
7522,Aristide Bamba,97,Issia,Daloa,Sassandra-Marahoué,1.5,1996
7523,Aminata Kouamé,66,Issia,Daloa,Sassandra-Marahoué,1.33,1993
7524,Fatou Touré,20,Divo,Gagnoa,Gôh-Djiboua,4.81,1994
7525,Gaston Touré,9,Yamoussoukro,Yamoussoukro,Lacs,4.11,2021
7526,Yves Soro,108,Issia,Daloa,Sassandra-Marahoué,3.43,2014
7527,Didier Soro,64,Guiglo,Man,Montagnes,2.49,2006
7528,Aïcha Yao,11,Ouragahio,Gagnoa,Fromager,2.68,2000
7529,Abdou Kouamé,97,Bingerville,Abidjan,Lagunes,2.64,1992
7530,Yao Koné,82,Oumé,Gagnoa,Fromager,1.62,2000
7531,Aristide Kacou,89,Vavoua,Daloa,Sassandra-Marahoué,2.31,2016
7532,Koffi Touré,2,Man,Man,Montagnes,3.02,2012
7533,Aristide Kacou,27,Gagnoa,Gagnoa,Gôh-Djiboua,2.03,2004
7534,Mariam Assé,36,Vavoua,Daloa,Sassandra-Marahoué,1.17,1994
7535,Aïcha Kouamé,44,Tiassalé,Agboville,Agnéby-Tiassa,4.51,2013
7536,Kouakou Fofana,34,Sassandra,San-Pédro,Bas-Sassandra,3.37,2017
7537,Kouakou Touré,3,Man,Man,Montagnes,4.46,2005
7538,Moussa Kacou,110,Guiglo,Man,Montagnes,2.9,1995
7539,Moussa Soro,11,Daloa,Daloa,Sassandra-Marahoué,1.4,2017
7540,Ibrahim Kouamé,116,Oumé,Gagnoa,Fromager,1.88,2021
7541,Kouadio Assé,58,Yamoussoukro,Yamoussoukro,Lacs,3.82,2003
7542,Fatou Kacou,40,Toumodi,Yamoussoukro,Lacs,2.68,1997
7543,Aminata Touré,13,Bingerville,Abidjan,Lagunes,1.55,2011
7544,Kouakou N’Guessan,92,San-Pédro,San-Pédro,Bas-Sassandra,4.33,1995
7545,Adjoba Kouassi,43,Vavoua,Daloa,Sassandra-Marahoué,1.57,2021
7546,Koffi Fofana,19,Tiassalé,Agboville,Agnéby-Tiassa,5.13,1997
7547,Adjoba Koné,41,Danané,Man,Montagnes,1.51,2003
7548,Aminata Ouattara,61,Divo,Gagnoa,Gôh-Djiboua,4.88,1991
7549,Fatou Yao,45,Daloa,Daloa,Sassandra-Marahoué,1.51,1996
7550,Yves Bamba,90,Abidjan,Abidjan,Lagunes,4.39,2000
7551,Adjoba Traoré,19,Guiglo,Man,Montagnes,3.73,2000
7552,Arnaud Assé,75,Anyama,Abidjan,Lagunes,3.6,2002
7553,Fatou Dosso,89,Issia,Daloa,Sassandra-Marahoué,2.38,2017
7554,Arnaud Soro,108,Sassandra,San-Pédro,Bas-Sassandra,1.47,2019
7555,Salimata Yao,109,Daloa,Daloa,Sassandra-Marahoué,3.75,2017
7556,Ismaël Diabaté,97,Danané,Man,Montagnes,0.8,2010
7557,Ibrahim Dosso,87,Tiassalé,Agboville,Agnéby-Tiassa,2.94,2019
7558,Moussa Touré,19,Sassandra,San-Pédro,Bas-Sassandra,4.34,2019
7559,Yves N’Guessan,116,Anyama,Abidjan,Lagunes,2.28,1998
7560,Aya Dosso,20,Bingerville,Abidjan,Lagunes,1.56,1994
7561,Kouakou Kouassi,118,Tiassalé,Agboville,Agnéby-Tiassa,1.71,1997
7562,Koffi Ouattara,103,Yamoussoukro,Yamoussoukro,Lacs,2.19,2013
7563,Didier Kouamé,38,Danané,Man,Montagnes,2.39,1999
7564,Moussa Assé,32,Divo,Gagnoa,Gôh-Djiboua,6.79,1997
7565,Yves Bamba,38,Guiglo,Man,Montagnes,5.12,2002
7566,Arnaud Touré,53,Anyama,Abidjan,Lagunes,2.92,2020
7567,Kouadio Fofana,92,Agboville,Agboville,Agnéby-Tiassa,3.24,2005
7568,Aïcha Kouamé,89,Yamoussoukro,Yamoussoukro,Lacs,2.24,2014
7569,Fatou Ouattara,33,Oumé,Gagnoa,Fromager,2.19,2003
7570,Adjoba Assé,102,Man,Man,Montagnes,0.94,2015
7571,Adjoba Coulibaly,77,Tiassalé,Agboville,Agnéby-Tiassa,3.5,1992
7572,Aminata Assé,53,Sassandra,San-Pédro,Bas-Sassandra,3.43,2015
7573,Kouakou Koné,40,Soubré,San-Pédro,Bas-Sassandra,3.66,2005
7574,Kouadio Touré,108,Issia,Daloa,Sassandra-Marahoué,2.91,1998
7575,Aïcha Yao,56,Gagnoa,Gagnoa,Gôh-Djiboua,3.43,2008
7576,Aminata Dosso,59,Lakota,Gagnoa,Gôh-Djiboua,1.21,2019
7577,Ibrahim Kouamé,74,Lakota,Gagnoa,Gôh-Djiboua,2.75,2012
7578,Arnaud Coulibaly,8,Ouragahio,Gagnoa,Fromager,3.61,2002
7579,Aïcha Ouattara,67,Guiglo,Man,Montagnes,2.27,2016
7580,Yves Soro,120,Daloa,Daloa,Sassandra-Marahoué,4.67,2019
7581,Aïcha Dosso,74,Tiassalé,Agboville,Agnéby-Tiassa,3.67,2008
7582,Aminata Kouassi,81,Yamoussoukro,Yamoussoukro,Lacs,2.98,2005
7583,Aminata N’Guessan,83,Anyama,Abidjan,Lagunes,1.48,1996
7584,Yacouba Fofana,48,Lakota,Gagnoa,Gôh-Djiboua,3.07,1996
7585,Mariam Kacou,73,Man,Man,Montagnes,10.63,2019
7586,Adjoba Bamba,87,Danané,Man,Montagnes,1.7,1998
7587,Moussa Assé,105,Sassandra,San-Pédro,Bas-Sassandra,2.09,2013
7588,Kouakou Bamba,42,Daloa,Daloa,Sassandra-Marahoué,4.48,2001
7589,Cédric Soro,14,Gagnoa,Gagnoa,Gôh-Djiboua,2.75,2017
7590,Cédric Touré,41,Sassandra,San-Pédro,Bas-Sassandra,3.71,1991
7591,Ibrahim Bamba,80,Vavoua,Daloa,Sassandra-Marahoué,3.41,1990
7592,Abdou N’Guessan,1,Lakota,Gagnoa,Gôh-Djiboua,4.15,2016
7593,Kouakou Yao,53,Abidjan,Abidjan,Lagunes,3.74,2000
7594,Aristide Kouassi,5,Soubré,San-Pédro,Bas-Sassandra,1.19,2015
7595,Kouakou Traoré,65,Vavoua,Daloa,Sassandra-Marahoué,4.47,2018
7596,Ismaël Yao,32,Divo,Gagnoa,Gôh-Djiboua,4.39,2003
7597,Didier Yao,67,Man,Man,Montagnes,3.96,2010
7598,Kouadio Soro,111,Gagnoa,Gagnoa,Gôh-Djiboua,1.12,2001
7599,Arnaud Kacou,86,Lakota,Gagnoa,Gôh-Djiboua,1.35,2008
7600,Ismaël Yao,96,Daloa,Daloa,Sassandra-Marahoué,3.83,2014
7601,Yao Diabaté,38,Vavoua,Daloa,Sassandra-Marahoué,1.89,2000
7602,Salimata N’Guessan,28,Danané,Man,Montagnes,3.42,1990
7603,Yao Kouamé,32,Anyama,Abidjan,Lagunes,2.0,1995
7604,Koffi Traoré,65,Ouragahio,Gagnoa,Fromager,4.48,2011
7605,Didier N’Guessan,85,Man,Man,Montagnes,1.84,2006
7606,Didier Traoré,46,Sassandra,San-Pédro,Bas-Sassandra,5.87,2017
7607,Yao Kouassi,90,Ouragahio,Gagnoa,Fromager,5.57,2012
7608,Koffi Koné,112,Oumé,Gagnoa,Fromager,3.51,1997
7609,Yacouba Bamba,112,Soubré,San-Pédro,Bas-Sassandra,2.68,2007
7610,Abdou Yao,46,Vavoua,Daloa,Sassandra-Marahoué,1.2,2020
7611,Salimata N’Guessan,41,Daloa,Daloa,Sassandra-Marahoué,2.62,2004
7612,Yao Bamba,58,Vavoua,Daloa,Sassandra-Marahoué,4.12,2018
7613,Ibrahim Fofana,11,Gagnoa,Gagnoa,Gôh-Djiboua,2.92,2004
7614,Adjoba Diabaté,50,Guiglo,Man,Montagnes,1.58,2016
7615,Mariam Touré,28,Sassandra,San-Pédro,Bas-Sassandra,4.75,2000
7616,Yves Traoré,41,Man,Man,Montagnes,5.1,2009
7617,Kouakou Yao,76,Vavoua,Daloa,Sassandra-Marahoué,1.75,1997
7618,Salimata Kouamé,102,Daloa,Daloa,Sassandra-Marahoué,5.03,2016
7619,Kouakou Fofana,40,Vavoua,Daloa,Sassandra-Marahoué,2.48,1991
7620,Moussa Traoré,28,Tiassalé,Agboville,Agnéby-Tiassa,4.22,2005
7621,Mariam Coulibaly,19,Soubré,San-Pédro,Bas-Sassandra,1.84,2001
7622,Arnaud Bamba,59,Toumodi,Yamoussoukro,Lacs,2.8,2001
7623,Yao Bamba,60,Danané,Man,Montagnes,0.83,2010
7624,Aminata Fofana,1,Issia,Daloa,Sassandra-Marahoué,2.36,2019
7625,Ismaël N’Guessan,81,Vavoua,Daloa,Sassandra-Marahoué,1.61,1999
7626,Gaston Bamba,69,San-Pédro,San-Pédro,Bas-Sassandra,2.61,2020
7627,Didier Traoré,60,Oumé,Gagnoa,Fromager,1.09,1999
7628,Abdou Dosso,55,Anyama,Abidjan,Lagunes,2.72,1992
7629,Salimata Kouassi,100,Sassandra,San-Pédro,Bas-Sassandra,1.53,1991
7630,Kouakou Soro,101,Vavoua,Daloa,Sassandra-Marahoué,3.05,2011
7631,Yao Coulibaly,1,San-Pédro,San-Pédro,Bas-Sassandra,4.01,2018
7632,Gaston Kouassi,43,Issia,Daloa,Sassandra-Marahoué,6.53,2009
7633,Ibrahim Dosso,115,Lakota,Gagnoa,Gôh-Djiboua,0.93,2002
7634,Aminata Koné,55,Toumodi,Yamoussoukro,Lacs,2.14,2003
7635,Yao Touré,4,Ouragahio,Gagnoa,Fromager,4.77,1999
7636,Kouakou Coulibaly,3,Yamoussoukro,Yamoussoukro,Lacs,1.86,1996
7637,Ibrahim Dosso,88,Bingerville,Abidjan,Lagunes,4.55,1998
7638,Yacouba Fofana,24,Ouragahio,Gagnoa,Fromager,6.57,2001
7639,Ismaël Ouattara,77,Agboville,Agboville,Agnéby-Tiassa,1.61,1994
7640,Arnaud N’Guessan,47,Daloa,Daloa,Sassandra-Marahoué,2.7,2016
7641,Abdou Diabaté,11,Sassandra,San-Pédro,Bas-Sassandra,1.01,2010
7642,Mariam Soro,25,Yamoussoukro,Yamoussoukro,Lacs,2.49,1997
7643,Yao Soro,33,San-Pédro,San-Pédro,Bas-Sassandra,2.03,2015
7644,Salimata Kacou,50,Oumé,Gagnoa,Fromager,2.61,1998
7645,Kouakou Kouamé,99,Sassandra,San-Pédro,Bas-Sassandra,8.12,2020
7646,Aïcha Ouattara,55,Divo,Gagnoa,Gôh-Djiboua,4.31,2021
7647,Kouadio Bamba,9,Sassandra,San-Pédro,Bas-Sassandra,0.85,1998
7648,Yacouba N’Guessan,38,Lakota,Gagnoa,Gôh-Djiboua,3.65,1993
7649,Ibrahim Diabaté,84,Danané,Man,Montagnes,2.2,2004
7650,Adjoba Fofana,17,Abidjan,Abidjan,Lagunes,1.21,2020
7651,Fatou Kouamé,42,Sassandra,San-Pédro,Bas-Sassandra,3.38,1990
7652,Aya Assé,94,Guiglo,Man,Montagnes,0.59,1994
7653,Aïcha Yao,73,Toumodi,Yamoussoukro,Lacs,5.39,2003
7654,Ibrahim Kacou,36,San-Pédro,San-Pédro,Bas-Sassandra,2.99,2001
7655,Fatou Ouattara,9,Sassandra,San-Pédro,Bas-Sassandra,3.96,2018
7656,Yves Soro,77,Lakota,Gagnoa,Gôh-Djiboua,2.38,1993
7657,Adjoba Kacou,89,Lakota,Gagnoa,Gôh-Djiboua,1.29,2021
7658,Aristide Kacou,52,Yamoussoukro,Yamoussoukro,Lacs,4.21,1990
7659,Abdou Kouamé,16,Ouragahio,Gagnoa,Fromager,3.71,2011
7660,Aïcha Koné,111,Vavoua,Daloa,Sassandra-Marahoué,3.79,1991
7661,Fatou Assé,114,Abidjan,Abidjan,Lagunes,4.08,1990
7662,Yacouba Kouamé,74,Bingerville,Abidjan,Lagunes,1.94,1999
7663,Kouadio Koné,103,Yamoussoukro,Yamoussoukro,Lacs,4.58,1994
7664,Salimata Fofana,66,Man,Man,Montagnes,3.22,1990
7665,Kouadio Yao,86,Agboville,Agboville,Agnéby-Tiassa,1.0,2011
7666,Didier Soro,116,Tiassalé,Agboville,Agnéby-Tiassa,4.06,2015
7667,Fatou Kacou,25,Bingerville,Abidjan,Lagunes,4.26,2013
7668,Yacouba Traoré,5,Guiglo,Man,Montagnes,2.56,2019
7669,Didier Coulibaly,75,Divo,Gagnoa,Gôh-Djiboua,5.21,2000
7670,Yves Traoré,27,Bingerville,Abidjan,Lagunes,0.81,2004
7671,Salimata Fofana,47,Vavoua,Daloa,Sassandra-Marahoué,4.4,2007
7672,Aya Assé,83,Tiassalé,Agboville,Agnéby-Tiassa,5.24,1995
7673,Aristide Kouassi,74,Ouragahio,Gagnoa,Fromager,3.03,1999
7674,Aya Soro,101,Soubré,San-Pédro,Bas-Sassandra,8.72,2001
7675,Gaston Dosso,19,Ouragahio,Gagnoa,Fromager,0.99,2014
7676,Aya Kouamé,5,Agboville,Agboville,Agnéby-Tiassa,3.26,1990
7677,Koffi Koné,15,Divo,Gagnoa,Gôh-Djiboua,1.42,2018
7678,Arnaud Bamba,59,Yamoussoukro,Yamoussoukro,Lacs,1.39,1995
7679,Mariam Kacou,43,San-Pédro,San-Pédro,Bas-Sassandra,1.1,2018
7680,Abdou Kouamé,83,Agboville,Agboville,Agnéby-Tiassa,3.23,2000
7681,Salimata N’Guessan,114,Ouragahio,Gagnoa,Fromager,3.09,2006
7682,Yao Ouattara,96,Yamoussoukro,Yamoussoukro,Lacs,2.5,1994
7683,Aïcha N’Guessan,1,Divo,Gagnoa,Gôh-Djiboua,1.07,2001
7684,Fatou Diabaté,22,Oumé,Gagnoa,Fromager,5.7,2014
7685,Yao Kouamé,20,Man,Man,Montagnes,6.49,2006
7686,Salimata Touré,10,Anyama,Abidjan,Lagunes,3.24,1999
7687,Koffi N’Guessan,80,Abidjan,Abidjan,Lagunes,4.92,2016
